CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
8586	10260	337	0.7999	-0.000
6175	6932	340	1.0	0.001
2659	9992	341	0.8205	0.000
4517	9088	342	0.7874	-7.021
615	6880	345	1.0	0.000
3046	5036	346	0.7449	-11.003
3046	4892	346	0.7876	28.031
1110	3472	346	0.7102	2.015
2299	5036	346	0.7497	31.044
1110	2299	346	0.7894	-27.995
1110	5036	346	0.7275	3.049
1110	3046	346	0.72	14.052
4049	4496	347	0.8362	-31.990
892	4034	348	0.7436	1.998
610	4034	348	0.8987	0.000
870	5765	348	0.846	0.000
870	2125	348	0.829	56.063
610	667	348	0.8192	56.063
870	12573	348	0.7607	0.000
4001	4037	348	0.7605	-1.998
5765	12573	348	0.7267	0.000
667	4001	348	0.8067	-352.113
667	4034	348	0.7731	-56.063
667	892	348	0.7355	-58.060
610	892	348	0.7574	-1.998
610	870	348	0.7023	39.940
2196	4068	349	0.8646	0.000
2196	5888	349	0.8946	0.000
4068	5888	349	0.9014	0.000
2196	5267	349	0.7115	-1.003
5267	13293	349	0.7115	1.003
5888	13293	349	0.8946	0.000
4068	13293	349	0.8646	0.000
2196	13293	349	1.0	0.000
4872	5003	350	0.7435	-0.000
1718	5003	350	0.7622	-71.983
1718	1719	350	0.9342	0.000
5134	9111	351	0.7441	-186.016
419	4864	351	0.9098	0.000
419	9823	351	0.791	35.047
419	7464	351	0.8377	35.047
163	5134	351	0.7118	174.053
7464	9823	351	0.9301	0.000
357	419	351	0.9281	-17.027
163	7464	351	0.7318	35.047
357	7421	351	0.8842	0.000
163	7421	351	0.8063	17.027
1354	4864	351	0.7553	-17.027
163	9111	351	0.7356	-11.963
4864	7421	351	0.8583	17.027
4864	9823	351	0.7311	35.047
163	4864	351	0.8557	0.000
163	357	351	0.9326	17.027
357	1354	351	0.8031	0.000
163	419	351	0.9344	0.000
1354	7421	351	0.9255	-0.000
419	1354	351	0.7617	17.027
357	9823	351	0.7024	18.020
357	7464	351	0.7538	18.020
357	5134	351	0.7771	157.026
163	1354	351	0.7061	17.027
357	4864	351	0.869	-17.027
4864	7464	351	0.7659	35.047
419	7421	351	0.8662	17.027
5761	6906	352	0.828	-15.995
312	664	355	0.8801	0.000
312	1736	355	0.8912	0.000
2151	2806	359	1.0	-0.000
157	4495	360	1.0	0.000
8629	8771	361	0.802	-32.025
261	640	362	0.7582	-165.064
291	640	362	0.7582	-165.053
261	291	362	1.0	-0.011
640	9927	362	0.7435	-195.061
291	1413	362	0.8861	-0.036
901	9927	362	0.9029	-162.051
261	1413	362	0.8861	-0.048
4311	8767	365	0.8304	36.021
8767	10165	365	0.8462	27.995
349	582	366	0.897	14.016
1383	2787	366	0.8756	0.000
582	6022	366	0.897	-14.016
349	6022	366	1.0	0.000
174	6022	366	0.9269	18.011
239	6022	366	0.9253	-14.016
582	1383	366	0.9497	0.000
239	252	366	0.8693	-32.026
252	6067	366	0.8714	18.011
2881	6067	366	0.8751	0.000
239	1383	366	0.9265	0.000
839	1383	366	0.893	0.000
174	6067	366	0.8624	18.011
174	349	366	0.9269	18.011
6022	6067	366	0.9398	0.000
174	252	366	0.988	0.000
239	582	366	0.949	0.000
252	6022	366	0.9352	18.010
582	839	366	0.8785	0.000
239	349	366	0.9253	-14.016
252	349	366	0.9352	18.010
174	239	366	0.866	32.026
349	6067	366	0.9398	0.000
1800	2041	367	0.9226	0.000
8713	9350	369	0.728	-45.058
11830	12001	371	0.8641	0.000
15901	15902	372	0.7905	-30.011
6039	7501	373	1.0	0.000
758	6039	373	1.0	0.000
758	7501	373	1.0	0.000
1260	10045	374	0.8556	18.010
1260	2265	374	0.8593	18.010
2265	10045	374	0.949	0.000
4075	16474	375	0.7455	0.000
3900	4075	375	0.789	45.058
15135	16474	375	0.7508	0.000
4075	15135	375	0.767	0.000
11159	11926	376	0.7098	14.015
741	2753	378	0.8928	0.075
741	2415	378	0.8007	0.036
9736	10844	379	0.804	0.000
7768	15636	380	0.8622	0.000
2579	2580	380	0.9192	0.000
2579	7768	380	0.8628	0.000
2579	15636	380	0.874	0.000
7378	15636	380	0.8655	-0.000
2579	7378	380	0.9032	0.000
2580	7378	380	0.8769	0.000
4948	5504	381	0.7456	0.000
2045	2630	382	0.8519	-0.000
2630	7615	382	0.8165	18.010
2045	7615	382	0.8792	18.010
3878	3935	383	0.7895	-18.011
3905	3935	383	0.7552	13.979
3905	11856	383	0.7018	-14.016
3878	3905	383	0.741	-31.990
96	358	384	0.8965	0.000
358	10452	384	0.9018	0.000
96	552	384	0.796	-162.053
358	552	384	0.8146	-162.053
552	10452	384	0.7984	162.053
96	10452	384	0.9468	0.000
622	1535	391	0.8895	0.000
2798	6097	392	0.8419	0.000
8454	10160	394	0.7288	-90.032
5758	7196	395	1.0	-0.000
5292	5293	396	1.0	0.000
5840	6561	400	1.0	-0.000
5840	9651	400	1.0	0.000
6561	9651	400	1.0	0.000
838	6888	401	0.8034	14.016
438	9476	401	0.8959	-33.984
6888	9476	401	0.8881	-48.000
438	838	401	0.8135	0.000
438	6888	401	0.9558	14.016
6158	6201	402	1.0	0.000
3087	3760	404	0.8577	17.027
3760	6292	404	0.8577	-17.027
3087	6292	404	1.0	0.000
3760	6550	404	1.0	0.000
6292	6550	404	0.8577	17.027
3087	6550	404	0.8577	17.027
2648	7362	405	1.0	-0.001
6791	14727	408	0.8717	88.052
6791	6803	408	0.7807	-79.956
6791	8686	408	0.7996	-44.026
3542	14727	408	0.8029	-44.026
8686	14341	408	0.7996	44.026
3487	3621	408	0.8704	-44.026
3487	14727	408	1.0	0.000
3621	8686	408	0.8024	-88.052
3621	8689	408	0.8982	-88.052
6789	8573	408	0.719	44.026
3487	3542	408	0.8029	44.026
8689	14341	408	0.9097	44.026
14341	14727	408	0.8717	88.052
8529	8686	408	0.7537	79.957
6803	8573	408	0.7608	88.052
8686	8689	408	0.7797	0.000
3542	3621	408	0.7878	-88.052
3552	14727	408	0.8093	-44.026
3487	6791	408	0.8717	-88.052
3487	8689	408	0.8688	-132.078
6803	14341	408	0.7807	79.956
6803	8529	408	0.7398	-44.026
3621	6791	408	0.9151	-44.026
6789	6803	408	0.7465	-44.026
3487	14341	408	0.8717	-88.052
3621	14727	408	0.8704	44.026
6791	14341	408	1.0	0.000
8689	14727	408	0.8688	132.078
3487	3552	408	0.8093	44.026
6803	8668	408	0.7214	-88.052
3621	14341	408	0.9151	-44.026
6791	8689	408	0.9097	-44.026
1492	3391	410	0.839	13.979
1492	4480	410	0.7212	56.153
4254	12496	412	0.7471	0.021
2734	4254	412	0.8968	0.000
2734	12496	412	0.753	0.021
14184	14223	413	1.0	0.000
15397	16302	415	0.7717	-13.979
2313	14251	417	0.7955	-162.053
3421	5265	418	0.7546	14.015
5146	5265	418	1.0	-0.000
3421	5146	418	0.7546	14.015
3421	5140	418	0.7231	0.000
1388	2057	419	0.7623	16.031
1007	2396	419	0.8902	-48.000
1607	2057	419	0.7542	16.031
1388	2396	419	0.8731	-33.984
1641	10691	419	0.7484	-47.999
1607	1641	419	0.8302	14.016
1641	3412	419	0.7941	-48.000
1388	1607	419	0.9376	0.000
1641	2396	419	0.7484	-48.000
1607	3412	419	0.7943	-33.984
2396	5080	419	0.8674	14.015
2057	2396	419	0.7446	-50.015
1388	1641	419	0.8606	14.016
1007	1607	419	0.904	-14.016
1007	2057	419	0.7696	2.016
2057	10691	419	0.7446	-50.015
1388	3412	419	0.7799	-33.984
2396	10691	419	1.0	0.000
1007	1641	419	0.7635	-0.000
5080	10691	419	0.8674	-14.015
1641	5080	419	0.8464	-33.985
1007	10691	419	0.8902	-47.999
1607	10691	419	0.8849	-33.984
1607	2396	419	0.8849	-33.984
1007	1388	419	0.9237	-14.016
1388	10691	419	0.8731	-33.984
9167	9220	420	0.844	-21.985
9167	14460	420	0.7714	-2.016
2868	7677	421	1.0	-0.000
1655	8120	423	0.8589	-0.000
1655	12888	423	0.8355	-0.001
2826	5354	426	0.7416	-15.995
10238	12525	427	0.7405	-0.000
16591	16690	429	0.7344	-59.073
16468	16690	429	0.9021	-45.058
16468	16591	429	0.8101	14.015
560	1148	435	0.8418	0.000
2571	15904	437	1.0	0.001
3991	4124	438	0.8539	0.000
3867	5470	439	1.0	0.010
3419	10679	439	1.0	0.018
3419	3867	439	1.0	0.010
5470	10679	439	1.0	-0.002
3419	5470	439	1.0	0.021
3867	10679	439	1.0	0.008
6998	7873	442	1.0	0.000
443	1498	443	0.7362	0.073
11348	16864	444	1.0	0.000
1152	1423	446	1.0	0.000
2431	11169	447	0.7516	-16.031
12662	12701	451	0.7609	14.052
12662	12723	451	0.7083	59.026
451	11285	453	0.8321	-44.037
346	11285	453	0.8519	-27.011
346	451	453	0.8647	17.026
346	5449	453	0.9288	-14.016
2705	12559	454	0.7162	266.261
2842	12559	454	0.9099	28.031
3089	12559	454	0.8391	30.011
2705	2842	454	0.7069	238.230
520	6045	456	0.8255	0.000
514	520	456	0.9072	0.000
2031	6073	457	1.0	0.000
2031	5514	457	0.7323	-0.037
5514	6073	457	0.7323	0.037
131	10436	458	0.9092	162.053
224	10323	458	0.8016	-43.990
7	7563	458	0.8861	17.999
7	10436	458	0.9382	0.000
52	7563	458	0.9492	-0.011
7	6841	458	0.9458	0.000
224	11720	458	0.8597	0.000
708	10436	458	0.8112	14.016
224	10436	458	0.8329	-43.990
52	10323	458	0.8278	-18.011
7	224	458	0.8372	43.990
224	413	458	0.8451	0.000
413	11720	458	0.9736	0.000
131	10323	458	0.8723	162.053
708	6841	458	0.8233	14.016
7563	10436	458	0.8799	-17.999
131	6841	458	0.9141	162.053
6841	7563	458	0.8732	17.999
7	708	458	0.811	-14.016
52	10436	458	0.8715	-18.010
52	6841	458	0.8664	-18.011
7	10323	458	0.8966	-0.000
7563	10323	458	0.8404	-17.999
6841	10436	458	0.9619	0.000
131	7563	458	0.805	180.052
7	52	458	0.903	18.011
7	131	458	0.918	-162.053
10323	10436	458	0.9231	0.000
6841	10323	458	0.9136	-0.000
224	6841	458	0.8305	-43.990
12495	12563	460	0.7822	0.000
9175	11136	461	0.8714	0.000
7948	10781	462	1.0	0.000
3538	10781	462	0.9384	-0.000
3538	7948	462	0.9384	-0.000
7948	16221	462	0.943	-0.000
10781	16221	462	0.943	-0.000
3875	4188	463	0.8066	0.000
3875	11657	463	0.9403	0.000
4188	11657	463	0.7788	0.000
2038	3546	464	0.9645	-0.000
2038	15224	464	0.9621	0.013
14810	15224	464	0.9769	0.000
12447	13408	464	0.9755	0.003
14810	15989	464	0.9486	-0.006
9739	15224	464	0.9731	-0.004
1930	9739	464	0.986	0.004
80	14810	464	0.9877	0.006
9739	14810	464	0.9864	-0.004
1930	13408	464	1.0	0.004
2038	13408	464	0.9763	0.018
13408	14810	464	0.9887	-0.005
9739	15989	464	0.9444	-0.010
2038	15989	464	0.9512	0.007
15224	15989	464	0.9737	-0.006
9739	12447	464	0.9731	-0.003
1930	15224	464	0.9726	-0.000
80	3546	464	0.9507	-0.007
12447	15989	464	0.9568	-0.007
1930	2038	464	0.9763	-0.013
12447	14810	464	0.9791	-0.001
3546	13408	464	0.9459	0.018
80	9739	464	0.9838	0.010
12447	15224	464	0.9689	-0.001
80	12447	464	0.9803	0.007
13408	15989	464	0.948	-0.011
3546	14810	464	0.9448	0.013
1930	12447	464	0.9755	0.001
1930	3546	464	0.9459	-0.014
13408	15224	464	0.9726	-0.004
80	15989	464	0.9509	-0.000
2038	9739	464	0.9703	0.017
80	1930	464	0.988	0.006
9739	13408	464	0.986	0.000
3546	12447	464	0.9617	0.014
1930	15989	464	0.948	-0.006
80	2038	464	0.979	-0.007
2038	12447	464	0.9811	0.014
1930	14810	464	0.9887	-0.000
80	13408	464	0.988	0.010
2038	14810	464	0.977	0.013
3546	15989	464	0.981	0.007
80	15224	464	0.9744	0.006
3546	15224	464	0.9633	0.014
8748	9186	465	0.7994	0.000
8972	10228	465	0.8987	-0.000
8748	8972	465	0.7845	0.000
8748	10228	465	0.8162	0.000
72	5195	466	0.8073	15.995
487	2627	466	0.8075	-15.995
487	5195	466	0.9768	0.000
2627	5195	466	0.8019	15.995
72	487	466	0.8001	15.995
15718	16728	467	0.8851	0.001
6994	16728	467	0.8851	0.001
6994	15718	467	1.0	0.000
1032	16076	468	1.0	0.000
1962	2012	468	0.7629	-28.031
1032	5958	468	0.7906	26.016
1962	5069	468	0.7189	-26.016
212	1032	468	0.7108	-26.016
212	5958	468	0.823	0.000
5069	5958	468	0.7026	224.177
140	5958	468	0.7108	28.031
140	16076	468	0.7298	2.016
212	1962	468	0.7694	-198.161
5958	16076	468	0.7906	-26.016
140	1032	468	0.7298	2.016
5069	16076	468	0.7116	198.161
1962	5958	468	0.7677	198.162
212	16076	468	0.7108	-26.016
1032	5069	468	0.7116	-198.161
14959	15011	471	0.7298	-14.016
8763	14297	471	0.7619	-176.069
1345	14323	471	0.7474	-28.032
8648	8763	471	0.7619	28.031
8648	14959	471	1.0	0.000
8648	14323	471	0.7591	-14.016
14297	14959	471	0.7421	148.038
6806	8648	471	0.7051	-14.016
1345	14959	471	0.7738	-14.016
1345	14297	471	0.8541	-162.054
8763	14959	471	0.7619	-28.031
8648	15011	471	0.7298	-14.016
1345	15011	471	0.7314	-28.032
6806	14959	471	0.7051	-14.016
8648	8672	471	0.706	14.016
14323	15011	471	0.7556	0.000
8672	14323	471	0.7191	-28.032
1345	8648	471	0.7738	-14.016
8763	14323	471	0.7541	-42.047
8648	14297	471	0.7421	-148.038
1345	8763	471	0.7913	14.015
14323	14959	471	0.7591	14.016
8672	14959	471	0.706	-14.016
1345	6806	471	0.7347	0.001
8648	8673	471	0.706	14.016
8673	14959	471	0.706	-14.016
8763	15011	471	0.761	-42.047
8673	14323	471	0.7191	-28.032
14297	15011	471	0.7066	134.022
8672	8673	471	1.0	0.000
8456	8763	471	0.7184	-3.011
8456	14323	471	0.7113	-45.058
6806	8763	471	0.7002	14.015
1345	8456	471	0.7742	17.026
5136	16318	473	0.7192	-18.011
1371	1549	474	1.0	0.000
151	272	475	0.9898	0.000
272	6062	475	0.7449	-58.005
151	6062	475	0.7395	-58.005
1645	6911	479	1.0	0.000
1639	10530	480	0.8342	-30.010
7953	10530	480	0.8319	22.057
7418	14642	483	1.0	0.000
3879	7418	483	1.0	-0.000
3879	14642	483	1.0	-0.000
9018	15724	484	0.844	0.046
9018	16042	484	0.844	0.046
8378	9018	484	0.7035	-0.046
8378	16042	484	0.94	0.000
15724	16042	484	1.0	0.000
8378	15724	484	0.94	0.000
1758	4384	485	0.8574	-0.000
3690	4384	485	0.732	-17.027
992	3690	485	0.868	0.000
1163	15696	488	0.7727	-14.010
155	1163	488	0.775	14.016
15188	15696	488	0.951	0.006
1163	15188	488	0.7457	-14.016
155	15188	488	0.953	0.000
155	15696	488	0.9668	0.006
4701	11246	490	0.7437	0.010
8846	9080	493	0.7446	-14.015
9080	9206	493	0.705	16.031
9206	11154	493	0.746	-0.036
1868	5023	494	0.8027	-0.984
3357	5206	495	1.0	-0.000
2116	4822	496	0.7224	0.000
4822	4860	496	0.7111	-198.162
2116	4860	496	0.7695	-198.162
4402	4632	498	0.816	-182.078
7461	9623	500	0.7394	12.000
7461	9576	500	0.729	12.000
9576	9623	500	0.8213	0.000
3503	15922	502	1.0	0.000
1414	3671	503	0.8692	0.036
1470	7002	506	1.0	0.000
518	1470	506	0.7116	-89.974
518	7002	506	0.7116	-89.974
3301	4435	509	0.7669	11.005
6794	6801	510	0.7398	49.978
6794	12712	510	0.7037	-242.128
12664	12712	510	0.7124	-28.991
4041	4443	511	0.898	-28.031
4041	4487	511	0.9149	17.027
4443	4487	511	0.8515	45.058
228	474	513	0.8776	36.022
285	474	513	0.7937	-26.016
27	129	514	0.9498	-0.036
3644	5711	516	0.7961	0.000
3644	8403	516	0.8282	0.000
5837	13833	516	0.7809	0.000
4772	8403	516	0.8441	0.000
7358	8403	516	1.0	0.000
5711	13833	516	0.7938	0.000
4772	5837	516	0.7952	0.000
3644	13833	516	0.7946	0.000
7358	13833	516	0.7908	0.000
5711	5837	516	0.7816	0.000
5711	8403	516	0.7947	0.000
4772	5711	516	0.8078	0.000
4772	13833	516	0.8119	0.000
8403	13833	516	0.7908	0.000
5837	8403	516	0.8144	0.000
3644	5837	516	0.7969	0.000
3644	4772	516	0.8101	0.000
3644	7358	516	0.8282	0.000
5837	7358	516	0.8144	0.000
4772	7358	516	0.8441	0.000
5711	7358	516	0.7947	0.000
2465	6931	518	0.8406	-0.000
8701	8721	519	0.8451	0.000
2399	4073	521	1.0	0.000
4073	13871	521	1.0	-0.000
2399	13871	521	1.0	0.000
495	13533	522	1.0	-0.006
495	11103	522	0.9719	-0.010
11103	13533	522	0.9719	0.004
1501	9650	523	1.0	0.000
745	757	524	0.8698	0.000
2583	15080	525	1.0	-0.000
6907	8180	526	0.816	0.000
697	850	528	0.8809	-30.010
8503	9136	528	0.8306	30.011
8969	9107	528	0.843	15.995
697	8503	528	0.7266	-14.015
697	4170	528	0.933	0.000
8969	9136	528	0.8745	15.995
697	9107	528	0.8505	15.995
850	9136	528	0.7271	46.006
8503	8969	528	0.7076	14.016
850	8503	528	0.889	15.995
850	4170	528	0.8615	30.011
850	9107	528	0.7564	46.006
697	8969	528	0.8771	0.000
4170	8503	528	0.7472	-14.016
4170	9107	528	0.9033	15.995
9107	9136	528	0.809	0.000
4170	9136	528	0.9127	15.995
697	9136	528	0.892	15.995
4170	8969	528	0.9023	0.000
850	8969	528	0.8449	30.011
8503	9107	528	0.8134	30.010
209	6086	531	1.0	0.000
5183	9938	532	1.0	-0.000
4079	16027	533	1.0	0.000
3010	13084	534	1.0	0.001
2899	13084	534	0.841	0.037
2899	3010	534	0.841	0.036
13152	13159	535	0.8273	0.000
4770	12136	536	0.8362	-0.000
4770	9469	536	0.8362	-0.000
4707	8421	536	0.8608	-0.000
9469	12136	536	1.0	0.000
8421	12136	536	0.8205	0.000
8421	9469	536	0.8205	0.000
4707	4770	536	1.0	0.000
4770	8421	536	0.8608	-0.000
4707	12136	536	0.8362	-0.000
4707	9469	536	0.8362	-0.000
188	3088	538	0.7604	0.012
3088	16173	538	1.0	-0.000
188	6020	538	0.7939	0.000
188	16173	538	0.7604	0.012
2796	6429	539	0.8961	0.000
2796	4940	539	0.8888	0.000
2634	6429	539	0.8005	0.001
2634	2796	539	0.7949	0.000
4940	6429	539	0.8831	0.000
2634	4940	539	0.7936	0.000
2029	2036	543	0.7666	17.027
2029	2118	543	0.7748	-0.000
2029	3339	543	0.7458	17.027
8614	9243	544	0.9092	0.000
12646	12663	545	0.7723	87.033
4689	4690	546	1.0	0.000
12667	14144	547	0.8398	-9.986
9096	9149	548	0.8818	-35.037
2625	5180	550	1.0	0.000
2625	4439	550	1.0	0.000
4439	5180	550	1.0	0.000
2322	9530	551	0.8264	-15.995
9215	10214	553	0.9377	0.000
9214	10214	553	0.9176	0.000
9214	9215	553	0.9437	0.000
4086	8647	554	0.7766	-18.010
1331	9846	556	0.7533	48.969
4062	8863	558	0.7898	-186.235
8682	8863	558	0.8859	254.224
8863	12886	558	0.905	28.031
8682	12886	558	0.7994	282.255
4062	12886	558	0.8068	-158.204
1042	14648	559	0.8681	0.007
2948	8184	560	0.965	0.000
9339	10429	562	0.8596	0.000
1980	6038	569	1.0	-0.000
2759	2803	570	0.8394	44.026
4055	8604	571	0.731	26.016
4055	9255	571	0.8344	0.000
2186	8635	572	0.7073	-149.069
1885	8635	572	0.9072	132.042
4200	16978	583	1.0	-0.000
531	9221	585	1.0	-0.000
1922	4975	586	0.7025	-38.015
4975	7629	586	0.7025	38.015
1922	7629	586	1.0	-0.000
3587	7159	587	1.0	-0.001
2823	8050	590	1.0	0.000
791	10463	591	1.0	0.000
8781	9217	595	0.7768	0.000
2817	3124	597	1.0	0.000
3124	14073	597	1.0	0.000
2817	14073	597	1.0	0.000
5138	11364	598	0.7882	0.000
4638	8362	603	1.0	0.000
2788	16476	607	1.0	0.000
10176	11128	608	0.7612	79.957
3957	6217	609	0.784	-0.000
10902	13276	610	0.8807	-0.000
4896	7436	612	1.0	0.000
137	14627	613	1.0	0.000
1526	1648	615	0.8662	0.000
8637	9294	616	0.7135	30.011
2894	15282	617	0.7298	0.000
8199	15282	617	0.7265	0.000
1326	11157	619	0.7918	15.995
16959	16972	620	0.8298	-58.042
2898	16959	620	0.7046	-307.235
4052	4103	620	0.7047	-58.043
2019	8806	620	0.7533	-249.194
4103	9027	620	0.7424	-116.084
4103	16959	620	0.7086	-174.125
2019	16972	620	0.7873	-423.319
2019	16959	620	0.7933	-365.277
9027	16972	620	0.8242	-116.083
4052	16959	620	0.7357	-232.167
2019	2898	620	0.8294	-58.042
9027	16959	620	0.8835	-58.041
8806	16972	620	0.7647	-174.125
8806	16959	620	0.8379	-116.083
8806	9027	620	0.8529	-58.042
2898	16972	620	0.7	-365.277
12642	12750	621	0.754	170.104
8692	10197	622	0.7618	2.016
14241	14258	624	0.9735	0.015
14258	14389	624	0.9689	0.000
329	15099	624	0.9769	-0.007
329	14241	624	0.9708	-0.007
14241	15099	624	0.9756	-0.000
14389	15099	624	0.9764	-0.015
329	14389	624	0.9633	0.008
329	14258	624	0.984	0.008
14241	14389	624	0.9658	0.015
14258	15099	624	0.9816	-0.015
15722	15754	626	1.0	0.001
893	4841	627	1.0	0.000
1693	4897	629	0.8234	0.000
1556	2848	631	0.8476	0.000
2023	2024	631	0.9006	0.000
2024	2848	631	0.8229	-3.995
1556	2024	631	0.839	3.995
1323	1556	631	0.8323	28.031
8383	8705	633	0.7036	-28.031
6863	14929	637	1.0	0.000
7092	8207	638	1.0	0.000
4011	4413	639	0.957	0.009
351	15894	640	0.9772	-0.152
8467	9300	642	0.8816	-0.000
9512	9890	643	0.7453	-41.974
12652	12727	644	0.8073	147.069
1840	5221	646	0.912	-0.037
2722	3721	649	0.7377	-18.011
14235	14271	650	0.7333	28.031
4823	4830	657	0.8571	-0.000
5607	17051	658	0.9338	0.008
5455	17051	658	0.7977	14.016
5455	5607	658	0.8226	14.008
3013	3892	663	0.7572	0.066
646	1322	665	0.8994	-0.000
12651	12684	666	0.7873	-147.067
7441	8827	671	0.7781	-28.990
3946	4451	673	0.8842	0.000
2259	3378	674	0.8323	0.000
2145	3378	674	0.7142	0.000
2145	2259	674	0.7701	0.000
890	7785	675	0.737	27.994
3518	7202	677	1.0	-0.000
9916	9924	678	0.7772	-0.000
10236	11879	679	0.7219	0.000
4035	8797	680	0.8519	0.000
8558	8595	683	1.0	0.000
3833	5108	685	0.8321	0.000
3228	3706	689	1.0	0.000
4085	4121	690	0.7577	-119.058
15355	16535	691	0.9024	0.000
1483	3626	695	0.8462	0.000
1810	10439	697	0.8387	0.000
6051	6621	700	0.8244	196.533
9083	9550	702	0.8682	-0.000
9550	13953	702	0.8797	0.000
9083	13953	702	0.8467	-0.000
3511	9411	704	1.0	0.000
7060	11052	705	1.0	0.000
2961	10183	706	0.8153	0.046
2837	10183	706	0.8136	0.047
2837	16971	706	0.7564	0.157
2837	2961	706	0.8353	0.000
8908	11133	708	0.8127	2.016
1622	12255	710	1.0	0.000
12659	15289	713	0.7746	16.031
12658	12659	713	0.8427	-12.036
10086	12894	716	0.7451	-0.000
337	500	717	1.0	0.000
2122	2980	718	1.0	-0.000
9317	12469	720	0.8367	-0.001
15474	15529	723	1.0	-0.000
3016	11245	726	1.0	0.012
280	1280	727	0.8471	-15.995
2129	9385	728	0.8016	-0.000
2035	9385	728	0.8434	-0.000
10267	11148	728	0.8183	-0.000
2035	2129	728	0.8208	0.000
9385	10267	728	0.7726	-38.015
9943	11297	729	0.774	192.064
984	4424	732	0.8259	0.029
6318	8253	734	1.0	0.002
922	1739	736	0.7242	-0.000
416	8471	738	1.0	0.007
878	10243	742	0.7014	-104.026
878	8900	742	0.7289	-84.058
8900	10243	742	0.7345	-19.968
7419	16526	748	0.7516	-14.016
6671	11727	753	0.736	-182.078
9076	9181	754	0.7094	341.131
4274	9260	755	0.7339	-0.036
4021	9260	755	0.7155	0.000
12193	14141	758	0.7851	30.011
933	1351	766	0.9134	0.000
672	1351	766	0.9014	-14.016
672	933	766	0.9392	-14.016
2356	4028	767	0.7598	0.000
903	1663	773	0.8882	-33.984
642	651	775	0.8305	-0.984
38	12029	777	0.8877	-0.000
1194	9479	780	1.0	0.000
2857	3056	782	0.7822	0.000
3500	3733	788	0.8376	0.000
3733	6670	788	0.8534	-0.000
3500	6670	788	0.8377	0.000
814	4425	789	0.7817	-208.988
462	16575	793	0.9234	-0.000
462	10481	793	0.8767	-0.000
10481	16575	793	0.878	0.000
4750	13886	794	0.8801	0.000
4750	16472	794	0.8265	0.000
13886	16472	794	0.8639	0.000
15412	15720	797	0.8506	0.000
13056	13382	799	0.8899	0.000
3812	7347	802	1.0	0.000
12697	12979	805	0.7706	-33.986
170	7410	809	0.8851	-50.049
29	170	809	0.8318	33.022
3977	4017	811	0.8496	-44.026
475	4629	814	0.8502	240.088
4218	16018	818	1.0	0.000
1982	13912	824	0.7405	-0.036
15371	15560	826	0.8786	-0.000
8481	9307	834	0.8942	0.000
12247	12337	836	0.9348	-0.000
15113	15966	839	1.0	0.000
1928	5413	842	0.9442	0.000
7837	11327	845	1.0	-0.021
12661	12729	846	0.8415	-15.959
15824	16886	847	1.0	0.000
9131	10180	861	0.7679	2.016
8439	8507	862	0.8033	13.980
2120	8439	862	0.7388	-127.996
2120	13147	862	0.8442	43.990
4833	8507	862	0.8621	-13.978
1843	1878	864	1.0	0.000
9185	13307	867	1.0	0.000
9253	12737	876	0.7168	-42.047
1539	15387	881	0.7037	1.982
10469	10474	883	0.9066	0.000
3970	4098	892	0.7387	-14.016
247	16765	903	0.9723	-0.000
4874	7438	905	1.0	0.000
274	421	922	1.0	-0.000
6242	6526	923	1.0	0.000
2395	3971	934	1.0	0.000
9321	10237	943	1.0	0.000
