	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1311	6760	23.0	0.4909576	ISDB	http://www.wikidata.org/entity/Q105259800	SSOQZEPUQWJEIF-QCNOEVLYSA-N	InChI=1S/C12H20O3/c1-7(2)9-5-6-12(4)11(15-12)10(9)14-8(3)13/h7,9-11H,5-6H2,1-4H3/t9-,10+,11+,12-/m0/s1	CC(=O)O[C@@H]1[C@H](C(C)C)CC[C@]2(C)O[C@H]12	C12H20O3	nan	212.14124449999997	(1R,2R,3S,6S)-3-isopropyl-6-methyl-7-oxabicyclo[4.1.0]heptan-2-yl acetate	SSOQZEPUQWJEIF	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q159842	Stachys germanica	291074.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Stachydeae']	['Stachys']	['Stachys germanica']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.463830471038818	1	134	Terpenoids	0.9090909090909091	Sesquiterpenoids	0.7878787878787878	Menthane monoterpenoids	0.6666666666666666
1312	6762	1.0	0.6562659	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	DEIKGXRMQUHZJD	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.62506365776062	1	-1	nan	nan	nan	nan	nan	nan
1313	6765	1.0	0.22865601	ISDB	http://www.wikidata.org/entity/Q27141905	LHSGPCFBGJHPCY-STQMWFEESA-N	InChI=1S/C15H22N2O4/c1-9(2)7-12(16)14(19)17-13(15(20)21)8-10-3-5-11(18)6-4-10/h3-6,9,12-13,18H,7-8,16H2,1-2H3,(H,17,19)(H,20,21)/t12-,13-/m0/s1	CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	C15H22N2O4	nan	294.157957184	Leu-Tyr	LHSGPCFBGJHPCY	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.9146239757537842	1	-1	nan	nan	nan	nan	nan	nan
1314	678	6.0	0.28131053	ISDB	http://www.wikidata.org/entity/Q76303345	GZUALOWLHSCENG-SKVAFPRGSA-N	InChI=1S/C12H22O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h7-8,11,13H,2-6,9-10H2,1H3,(H,14,15)/b8-7-/t11-/m1/s1	CCCCCC/C=C\C[C@@H](O)CC(=O)O	C12H22O3	nan	214.15689456400003	(3R,5Z)-3-hydroxydodec-5-enoic acid	GZUALOWLHSCENG	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q105024621	Globisporangium ultimum	504918.0	['Eukaryota']	['Unknown']	['Unknown']	['Peronosporomycetes']	['Unknown']	['Unknown']	['Unknown']	['Pythium']	['Globisporangium ultimum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.125242233276367	1	-1	nan	nan	nan	nan	nan	nan
1315	6782	8.0	0.3790994	ISDB	http://www.wikidata.org/entity/Q104395006	VWOPTUCATATVGQ-DLOVCJGASA-N	InChI=1S/C12H18O2/c1-4-11(2)6-5-7-12(3)9(11)8-10(13)14-12/h4,9H,1,5-8H2,2-3H3/t9-,11-,12-/m0/s1	C=C[C@@]1(C)CCC[C@]2(C)OC(=O)C[C@H]21	C12H18O2	nan	194.130679816	(3aS,4R,7aS)-4-ethenyl-4,7a-dimethyl-tetrahydro-3H-1-benzofuran-2-one	VWOPTUCATATVGQ	Terpenoids	Sesquiterpenoids	Elemane sesquiterpenoids	http://www.wikidata.org/entity/Q4751981	Anastrepha ludens	227746.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Tephritidae']	['Toxotrypanini']	['Anastrepha']	['Anastrepha ludens']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	2	6.516397476196289	1	134	Terpenoids	0.9090909090909091	Sesquiterpenoids	0.7878787878787878	Menthane monoterpenoids	0.6666666666666666
1316	68	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q422658|http://www.wikidata.org/entity/Q27161395	TUNFSRHWOTWDNC-UHFFFAOYSA-N|DXVYLFHTJZWTRF-UHFFFAOYSA-N	InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)|InChI=1S/C7H14O/c1-4-7(8)5-6(2)3/h6H,4-5H2,1-3H3	CCCCCCCCCCCCCC(=O)O|CCC(=O)CC(C)C	C14H28O2|C7H14O	pos_1_1proton1ammonium|pos_2MHNH3	228.208930136|114.104465068	myristic acid|5-methyl-3-hexanone	TUNFSRHWOTWDNC|DXVYLFHTJZWTRF	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty acyls	Branched fatty acids|Oxygenated hydrocarbons	http://www.wikidata.org/entity/Q1132830|http://www.wikidata.org/entity/Q7207646	Oecophylla smaragdina|Pogonomyrmex rugosus	1083670.0|1042743.0	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Arthropoda']|['Arthropoda']	['Insecta']|['Insecta']	['Hymenoptera']|['Hymenoptera']	['Formicidae']|['Formicidae']	['Oecophyllini']|['Pogonomyrmecini']	['Oecophylla']|['Pogonomyrmex']	['Oecophylla smaragdina']|['Pogonomyrmex rugosus']	nan|nan	['Eukaryota']|['Eukaryota']	['Metazoa']|['Metazoa']	['Arthropoda']|['Arthropoda']	['Insecta']|['Insecta']	['Hymenoptera']|['Hymenoptera']	['Formicidae']|['Formicidae']	nan|nan	nan|nan	nan|nan	6|6	1|1	6.5|6.5	1|1	79	Fatty acids	0.6818181818181818	Fatty esters	0.36363636363636365	Wax monoesters	0.36363636363636365
1317	6800	1.0	0.71386653	ISDB	http://www.wikidata.org/entity/Q27144842	OGGRSJFVXREKOR-CIUDSAMLSA-N	InChI=1S/C11H22N2O3S/c1-4-7(2)9(11(15)16)13-10(14)8(12)5-6-17-3/h7-9H,4-6,12H2,1-3H3,(H,13,14)(H,15,16)/t7-,8-,9-/m0/s1	CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCSC)C(=O)O	C11H22N2O3S	nan	262.135113564	Met-Ile	OGGRSJFVXREKOR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.85546612739563	1	-1	nan	nan	nan	nan	nan	nan
1318	6807	1.0	0.5790596	ISDB	http://www.wikidata.org/entity/Q104933399	BEQVBNJMLWADNP-UHFFFAOYSA-N	InChI=1S/C11H9NO3/c13-8-3-4-10(14)11(6-8)15-9-2-1-5-12-7-9/h1-7,13-14H	Oc1ccc(O)c(Oc2cccnc2)c1	C11H9NO3	nan	203.058243148	2-(pyridin-3-yloxy)benzene-1,4-diol	BEQVBNJMLWADNP	nan	nan	nan	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.3162384033203125	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
1319	6808	6.0	0.45902592	ISDB	http://www.wikidata.org/entity/Q105351678	YPHGCKOZJCGDTF-QMMMGPOBSA-N	InChI=1S/C8H12O/c1-7-2-4-8(6-9)5-3-7/h2,6,8H,3-5H2,1H3/t8-/m0/s1	CC1=CC[C@H](C=O)CC1	C8H12O	nan	124.088815004	(1R)-4-methylcyclohex-3-ene-1-carbaldehyde	YPHGCKOZJCGDTF	Terpenoids	Monoterpenoids	Monocyclic monoterpenoids	http://www.wikidata.org/entity/Q2719041	Myrocarpus frondosus	57090.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Amburaneae']	['Myrocarpus']	['Myrocarpus frondosus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.336103677749634	1	273	Terpenoids	1.0	Monoterpenoids	1.0	Monocyclic monoterpenoids	1.0
1320	681	6.0	0.744224	ISDB	http://www.wikidata.org/entity/Q105153699	LLRZUAWETKPZJO-VFABXPAXSA-N	InChI=1S/C14H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-7H,3,8-13H2,1-2H3/b5-4?,7-6+	CCC=C/C=C/CCCCCCOC(C)=O	C14H24O2	nan	224.177630008	(7E)-dodeca-7,9-dien-1-yl acetate	LLRZUAWETKPZJO	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q815051	Lobesia botrana	283276.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Tortricidae']	['Olethreutini']	['Lobesia']	['Lobesia botrana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	1	7.476896286010742	1	30	Fatty acids	0.7176470588235294	Monoterpenoids	0.6705882352941176	Acyclic monoterpenoids	0.4117647058823529
1321	6845	6.0	0.51762754	ISDB	http://www.wikidata.org/entity/Q76303345	GZUALOWLHSCENG-SKVAFPRGSA-N	InChI=1S/C12H22O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h7-8,11,13H,2-6,9-10H2,1H3,(H,14,15)/b8-7-/t11-/m1/s1	CCCCCC/C=C\C[C@@H](O)CC(=O)O	C12H22O3	nan	214.15689456400003	(3R,5Z)-3-hydroxydodec-5-enoic acid	GZUALOWLHSCENG	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q105024621	Globisporangium ultimum	504918.0	['Eukaryota']	['Unknown']	['Unknown']	['Peronosporomycetes']	['Unknown']	['Unknown']	['Unknown']	['Pythium']	['Globisporangium ultimum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.070510149002075	1	-1	nan	nan	nan	nan	nan	nan
1322	6854	1.0	0.22139597	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	CNFQARFTXUBHJY	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8855838775634766	1	252	Alkaloids	0.75	Cyclic polyketides	0.5	2-pyrone derivatives	0.5
1323	6880	4.0	0.55102116	ISDB	http://www.wikidata.org/entity/Q82224551	QNAQCEOTTMFHDK-UHFFFAOYSA-N	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h2-12H2,1H3,(H,16,17)	CCCCCCCCCCCCC(=O)C(=O)O	C14H26O3	nan	242.188194692	2-oxotetradecanoic acid	QNAQCEOTTMFHDK	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q4119535	Plakortis angulospiculatus	248925.0	['Eukaryota']	['Metazoa']	['Porifera']	['Homoscleromorpha']	['Homosclerophorida']	['Plakinidae']	['Unknown']	['Plakortis']	['Plakortis angulospiculatus']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.704084396362305	1	345	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Oxo fatty acids	1.0
1324	6888	1.0	0.8439479	ISDB	http://www.wikidata.org/entity/Q77521278	XLUAWXQORJEMBD-HTQZYQBOSA-N	InChI=1S/C10H16N2O2/c1-6(2)8-10(14)12-5-3-4-7(12)9(13)11-8/h6-8H,3-5H2,1-2H3,(H,11,13)/t7-,8-/m1/s1	CC(C)[C@H]1NC(=O)[C@H]2CCCN2C1=O	C10H16N2O2	nan	196.121177752	(3R,8aR)-3-isopropyl-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	XLUAWXQORJEMBD	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q1249634	Pecten maximus	449048.0	['Eukaryota']	['Metazoa']	['Mollusca']	['Bivalvia']	['Pectinida']	['Pectinidae']	['Pectinini']	['Pecten']	['Pecten maximus']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	6.875791549682617	1	401	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	1.0
1325	689	1.0	0.78904045	ISDB	http://www.wikidata.org/entity/Q104667183	ROIPFIPZYGGKEB-VBCZDQSUSA-N	InChI=1S/C14H20O/c1-9-10-6-7-14(8-10)11(13(9,2)3)4-5-12(14)15/h10-11H,1,4-8H2,2-3H3/t10-,11?,14-/m1/s1	C=C1[C@@H]2CC[C@]3(C2)C(=O)CCC3C1(C)C	C14H20O	nan	204.15141526	(1R,8R)-6,6-dimethyl-7-methylidenetricyclo[6.2.1.0¹,⁵]undecan-2-one	ROIPFIPZYGGKEB	Terpenoids	Sesquiterpenoids	Prezizaane sesquiterpenoids	http://www.wikidata.org/entity/Q378568	Chrysopogon zizanioides	281780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Chrysopogon']	['Chrysopogon zizanioides']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	4.156161785125732	1	30	Fatty acids	0.7176470588235294	Monoterpenoids	0.6705882352941176	Acyclic monoterpenoids	0.4117647058823529
1326	69	1.0	0.24686858	ISDB	http://www.wikidata.org/entity/Q32039231	NGHMDNPXVRFFGS-IUYQGCFVSA-N	InChI=1S/C4H9O7P/c5-1-3(6)4(7)2-11-12(8,9)10/h1,3-4,6-7H,2H2,(H2,8,9,10)/t3-,4+/m0/s1	O=C[C@H](O)[C@H](O)COP(=O)(O)O	C4H9O7P	nan	200.008589258	D-erythrose 4-phosphate	NGHMDNPXVRFFGS	Carbohydrates	Saccharides	Monosaccharides	http://www.wikidata.org/entity/Q310443	Candida albicans	154960.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Debaryomycetaceae']	['Unknown']	['Candida']	['Candida albicans']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.9874743223190308	1	10	Polyketides	0.08771929824561403	Naphthalenes	0.07017543859649122	Naphthoquinones	0.07017543859649122
1327	6906	1.0	0.80901724	ISDB	http://www.wikidata.org/entity/Q77500152	XPGJGHYAPHTRIM-UHFFFAOYSA-N	InChI=1S/C11H10O5/c1-5-7-2-6(13)3-8(14)10(7)11(15)16-9(5)4-12/h2-3,12-14H,4H2,1H3	Cc1c(CO)oc(=O)c2c(O)cc(O)cc12	C11H10O5	nan	222.05282342	6,8-dihydroxy-3-(hydroxymethyl)-4-methylisochromen-1-one	XPGJGHYAPHTRIM	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q4675103	Acremonium	563116.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Bionectriaceae']	['Unknown']	['Acremonium']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.7360687255859375	1	352	Shikimates and Phenylpropanoids	0.5	Coumarins	0.5	Isocoumarins	0.5
1328	6907	32.0	0.39607686	ISDB	http://www.wikidata.org/entity/Q104400354	PZLKKLWFFFEJHP-ONEGZZNKSA-N	InChI=1S/C13H16O3/c1-3-4-5-6-11(14)10-7-9(2)12(15)8-13(10)16/h3-4,7-8,15-16H,5-6H2,1-2H3/b4-3+	C/C=C/CCC(=O)c1cc(C)c(O)cc1O	C13H16O3	nan	220.109944372	(4E)-1-(2,4-dihydroxy-5-methylphenyl)hex-4-en-1-one	PZLKKLWFFFEJHP	Polyketides	Aromatic polyketides	Sorbicilinoids	http://www.wikidata.org/entity/Q14853669	Plectris	54322.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Plectris']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	7.084307670593262	1	526	Polyketides	1.0	Aromatic polyketides	1.0	Sorbicilinoids	1.0
1329	6911	24.0	0.5021603	ISDB	http://www.wikidata.org/entity/Q105153699	LLRZUAWETKPZJO-VFABXPAXSA-N	InChI=1S/C14H24O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h4-7H,3,8-13H2,1-2H3/b5-4?,7-6+	CCC=C/C=C/CCCCCCOC(C)=O	C14H24O2	nan	224.177630008	(7E)-dodeca-7,9-dien-1-yl acetate	LLRZUAWETKPZJO	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q815051	Lobesia botrana	283276.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Tortricidae']	['Olethreutini']	['Lobesia']	['Lobesia botrana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	7.508641242980957	1	479	Fatty acids	1.0	Fatty esters	1.0	Wax monoesters	1.0
1330	6919	1.0	0.29907975	ISDB	http://www.wikidata.org/entity/Q105007007	GDXCVSFALPNRCV-DZDBYSCMSA-N	InChI=1S/C20H29ClO6/c1-9-15-14(26-17(9)23)8-12-6-7-13(22)10(2)19(12,4)16(15)27-18(24)20(5,25)11(3)21/h10-14,16,22,25H,6-8H2,1-5H3/t10-,11-,12+,13-,14+,16+,19+,20-/m0/s1	CC1=C2[C@@H](OC(=O)[C@@](C)(O)[C@H](C)Cl)[C@@]3(C)[C@H](CC[C@H](O)[C@@H]3C)C[C@H]2OC1=O	C20H29ClO6	nan	400.16526632800003	(4S,4aS,5R,6S,8aR,9aR)-6-hydroxy-3,4a,5-trimethyl-2-oxo-4H,5H,6H,7H,8H,8aH,9H,9aH-naphtho[2,3-b]furan-4-yl (2R,3S)-3-chloro-2-hydroxy-2-methylbutanoate	GDXCVSFALPNRCV	Terpenoids	Sesquiterpenoids	Eremophilane sesquiterpenoids	http://www.wikidata.org/entity/Q1204762	Petasites japonicus	47000.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Petasites']	['Petasites japonicus']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	3.196319103240967	1	134	Terpenoids	0.9090909090909091	Sesquiterpenoids	0.7878787878787878	Menthane monoterpenoids	0.6666666666666666
1331	6931	1.0	0.2196178	ISDB	http://www.wikidata.org/entity/Q105341987	XTXCPGDPIWDLPP-QJPTWQEYSA-N	InChI=1S/C12H15NO5/c14-4-8-1-2-9-6-17-12(7-13(8)9)3-10(16)11(5-15)18-12/h1-2,4,10-11,15-16H,3,5-7H2/t10-,11+,12+/m0/s1	O=Cc1ccc2n1C[C@]1(C[C@H](O)[C@@H](CO)O1)OC2	C12H15NO5	nan	253.09502258	(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-1',4'-dihydrospiro[oxolane-2,3'-pyrrolo[2,1-c][1,4]oxazine]-6'-carbaldehyde	XTXCPGDPIWDLPP	nan	nan	nan	http://www.wikidata.org/entity/Q21872049	Brassica campestris	833632.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica rapa']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.8784711360931396	1	518	nan	nan	nan	nan	nan	nan
1332	6942	12.0	0.5293328	ISDB	http://www.wikidata.org/entity/Q104400354	PZLKKLWFFFEJHP-ONEGZZNKSA-N	InChI=1S/C13H16O3/c1-3-4-5-6-11(14)10-7-9(2)12(15)8-13(10)16/h3-4,7-8,15-16H,5-6H2,1-2H3/b4-3+	C/C=C/CCC(=O)c1cc(C)c(O)cc1O	C13H16O3	nan	220.109944372	(4E)-1-(2,4-dihydroxy-5-methylphenyl)hex-4-en-1-one	PZLKKLWFFFEJHP	Polyketides	Aromatic polyketides	Sorbicilinoids	http://www.wikidata.org/entity/Q14853669	Plectris	54322.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Coleoptera']	['Scarabaeidae']	['Unknown']	['Plectris']	['Unknown']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	6.117331504821777	1	-1	nan	nan	nan	nan	nan	nan
1333	695	1.0	0.34314507	ISDB	http://www.wikidata.org/entity/Q104400617	NWUDALIQMUEQSX-UHFFFAOYSA-N	InChI=1S/C10H16N2O4/c1-6-4-5-16-9(6)12-8(13)3-2-7(11)10(14)15/h4,7,9H,2-3,5,11H2,1H3,(H,12,13)(H,14,15)	CC1=CCOC1NC(=O)CCC(N)C(=O)O	C10H16N2O4	nan	228.111006992	2-amino-4-[(3-methyl-2,5-dihydrofuran-2-yl)carbamoyl]butanoic acid	NWUDALIQMUEQSX	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q156275	Hemerocallis	883105.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asphodelaceae']	['Unknown']	['Hemerocallis']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.3725802898406982	1	-1	nan	nan	nan	nan	nan	nan
1334	697	5.0	0.26079884	ISDB	http://www.wikidata.org/entity/Q27107518	MMDUKUSNQNWVET-LQYCTPBQSA-N	InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)15-19(33)14-10(29)5-12(8-1-3-9(28)4-2-8)39-24(14)16(20(15)34)25-22(36)17(31)11(30)7-38-25/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2/t11-,13+,17-,18+,21-,22+,23+,25+,26-/m0/s1	O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	C26H28O14	nan	564.147905576	neoschaftoside	MMDUKUSNQNWVET	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	nan	nan	nan	nan	5	3	7.5431952476501465	1	528	Shikimates and Phenylpropanoids	0.7142857142857143	Flavonoids	0.7142857142857143	Flavones	0.7142857142857143
1335	6976	1.0	0.25983065	ISDB	http://www.wikidata.org/entity/Q104962657	CKPNTBXMSQRBPI-OFMODGJOSA-N	InChI=1S/C27H48O4/c1-16(15-28)5-8-23(30)17(2)25-24(31)14-22-20-7-6-18-13-19(29)9-11-26(18,3)21(20)10-12-27(22,25)4/h16-25,28-31H,5-15H2,1-4H3/t16-,17+,18-,19-,20+,21-,22-,23-,24-,25-,26-,27-/m0/s1	C[C@H](CO)CC[C@H](O)[C@@H](C)[C@H]1[C@@H](O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	C27H48O4	nan	436.355260016	(1R,2S,3aS,3bR,5aS,7S,9aS,9bS,11aS)-1-[(2S,3S,6S)-3,7-dihydroxy-6-methylheptan-2-yl]-9a,11a-dimethyl-tetradecahydro-1H-cyclopenta[a]phenanthrene-2,7-diol	CKPNTBXMSQRBPI	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q161115	Agave americana	447325.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asparagaceae']	['Unknown']	['Agave']	['Agave americana']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.0393226146698	1	39	Fatty acids	0.34615384615384615	Fatty Acids and Conjugates	0.19230769230769232	Unsaturated fatty acids	0.16666666666666666
1336	698	1.0	0.6133298	ISDB	http://www.wikidata.org/entity/Q82224551	QNAQCEOTTMFHDK-UHFFFAOYSA-N	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h2-12H2,1H3,(H,16,17)	CCCCCCCCCCCCC(=O)C(=O)O	C14H26O3	nan	242.188194692	2-oxotetradecanoic acid	QNAQCEOTTMFHDK	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q4119535	Plakortis angulospiculatus	248925.0	['Eukaryota']	['Metazoa']	['Porifera']	['Homoscleromorpha']	['Homosclerophorida']	['Plakinidae']	['Unknown']	['Plakortis']	['Plakortis angulospiculatus']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.953319549560547	1	249	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Oxo fatty acids	0.7692307692307693
1337	6981	1.0	0.2734673	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FQJIXULWQYLBFA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.0938692092895508	1	-1	nan	nan	nan	nan	nan	nan
1338	70	1.0	0.44519708	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FFMCJGYZAHPFJO	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.7807883024215698	1	6	Amino acids and Peptides	0.3488372093023256	Small peptides	0.1744186046511628	Dipeptides	0.10465116279069768
